"External ID","Name","Attribute Values","Customer Taxes","Internal Reference","Sale Price","Vendor Taxes","Customer Taxes/Amount","Customer Taxes/Display Name","Customer Taxes/ID","Customer Taxes/Tax Name","# Product Variants"
"__export__.product_product_19094_ba65a084","ChangSi Xinjiang Jujube 4*HUI ZAO* 12*500g CASE","","__export__.account_tax_4_2705eab1","","78.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5785_6bb68c1b","ChangSi muscovado Sugar Ejiao Honey Jujube 12*450g CASE","","__export__.account_tax_4_2705eab1","","55.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20326_51d61eaa","Chao Sheng Pickled Choisum 24*360g CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20330_c5aafff9","Chao Sheng Pickled Cucumber 24*360g CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19870_34eb4a22","Charta Premium Copier Paper A4","","__export__.account_tax_4_2705eab1","","24.0","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_20223_5551fc6a","Chef's Choice Rice Stick(L)5mm 30*375g CASE","","__export__.account_tax_4_2705eab1","","35.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20334_d03afc9a","Chef's Choice Rice Stick(M)3mm 30*375g CASE","","__export__.account_tax_4_2705eab1","","34.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20831_6225ef1a","Chef's Choice Rice Stick(XL) 10mm 30*375g CASE","","__export__.account_tax_4_2705eab1","","35.95","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5803_c22fa173","Cherymoya CASE","","__export__.account_tax_4_2705eab1","","16.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20644_66138ae2","Chestnut 7 KG CASE","","__export__.account_tax_4_2705eab1","","22.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20560_474e9fa9","Chi Forest Sparking Water Calamansi(Lime) 15*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","14.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20910_dc45dca3","Chicken Box Irish size(M) 300's CASE","","l10n_generic_coa.1_sale_tax_template","","19.95","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19666_92fd66cf","Chicken Feet Halal 12*1 KG CASE","","__export__.account_tax_4_2705eab1","","39.95","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21129_4a646e83","Chicken Inner Fillet (60-80g) 2*5KG CASE","","__export__.account_tax_4_2705eab1","","70.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20385_6b4e66d3","Chicken Nuggets (JP style) 12*500g CASE","","__export__.account_tax_4_2705eab1","","49.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5813_e148a799","Chicken Powder Knorr 6*900g CASE","","__export__.account_tax_4_2705eab1","","50.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5738_40295af8","Chickpea In Water 12*240g CASE","","__export__.account_tax_4_2705eab1","","8.950000000000001","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5824_1843ce35","Chilli Green Large Thin 400g*15 CASE","","__export__.account_tax_4_2705eab1","","24.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5821_f3bb571a","Chilli Green XL 15*400g CASE","","__export__.account_tax_4_2705eab1","","25.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19990_bb4b96f3","Chilli Padron Green 2kg CASE","","__export__.account_tax_4_2705eab1","","15.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20594_25c46437","Chilli Powder 1KG PKT","","__export__.account_tax_4_2705eab1","","8.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20873_4a6267da","Chilli Powder 5KG PKT","","__export__.account_tax_4_2705eab1","","31.95","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
